商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
袋装澳洲橙 约1kg,16.9,11,https://img30.360buyimg.com/n1//jfs/t1/74021/34/10627/144074/5d81f0a4E0ee2a2a3/3cfae8d1d5e93092.jpg,进口水果,新鲜水果
进口 蜜柑 约500g,9.7,16,https://img30.360buyimg.com/n1//jfs/t1/40650/6/1869/116530/5cc81399E78e3f27d/9ecc7afaf46f6461.jpg,进口水果,新鲜水果
进口 精品龙眼(份)  450g,14.8,12,https://img30.360buyimg.com/n1//jfs/t1/33278/24/13341/166971/5cfe2d72Efca30831/36eaf0b29fcffbff.jpg,进口水果,新鲜水果
进口  超甜蕉 约700g,14.9,18,https://img30.360buyimg.com/n1//jfs/t1/46648/9/3498/113914/5d146c97E467c2720/9214c6bf42770fd2.jpg,进口水果,新鲜水果
进口加力果 500g,10.8,15,https://img30.360buyimg.com/n1//jfs/t29287/28/1504008587/185823/9ba75d17/5ce35794Nc1578cc1.jpg,进口水果,新鲜水果
佳沛 金奇异果 1个 约59g,6.98,11,https://img30.360buyimg.com/n1//jfs/t1/50735/25/8926/216743/5d68ba3bE5fc0b128/30a04461f65a03c5.jpg,进口水果,新鲜水果
佳沛 绿奇异果(个),3.98,18,https://img30.360buyimg.com/n1//jfs/t30904/196/1341368321/205821/9c42d4fb/5cdd1fc2N9f116690.jpg,进口水果,新鲜水果
金枕榴莲 3.5kg,187.5,5,https://img30.360buyimg.com/n1//jfs/t1/46143/37/9665/166086/5d6fb8e1E123b1eff/f99e7357e5ada92b.jpg,进口水果,新鲜水果
进口  红肉橙 约1kg,21.6,3,https://img30.360buyimg.com/n1//jfs/t1/39719/17/5450/212547/5cce3ce8Ee6deaf57/842eaea122d5c1d6.jpg,进口水果,新鲜水果
佳沛 大金果 8个装 约500g,79.8,1,https://img30.360buyimg.com/n1//jfs/t1/19759/15/1496/189342/5c12809bE448ba616/6f87584e8214ad1c.jpg,进口水果,新鲜水果
进口 橙 ( 盒 ) 1.2kg,43.8,1,https://img30.360buyimg.com/n1//jfs/t1/34221/7/6833/179563/5cc8137fE5f809f87/7dd6c36fb3562dd1.jpg,进口水果,新鲜水果
佳沛绿奇异果(大) 约100g,4.8,4,https://img30.360buyimg.com/n1//jfs/t1/58055/39/11712/205821/5d8c6147E6c8e34bb/27381f9c2d845c1a.jpg,进口水果,新鲜水果
进口加力果 约 500g,10.78,6,https://img30.360buyimg.com/n1//jfs/t1/56951/1/7742/144509/5d54f4d7Eb38d16ea/1b4bb7a416d306bd.jpg,进口水果,新鲜水果
蛇果 约 1kg,42.77,3,https://img30.360buyimg.com/n1//jfs/t1/60143/39/7189/133470/5d54f4dbEaacbb50f/a4ef41e7b23adb58.jpg,进口水果,新鲜水果
进口菠萝1个 约1kg（暂不提供切片服务）,15.9,8,https://img30.360buyimg.com/n1//jfs/t1/79471/35/11269/242199/5d8d7470E28c9dd86/591550beb1254eb8.jpg,进口水果,新鲜水果
SOUTHERN SUN 智力进口 冷冻蓝莓 500g,29.8,5,https://img30.360buyimg.com/n1//jfs/t1/45275/7/3809/187860/5d199d1cEda34ae89/39f0818c411f9dc2.jpg,进口水果,新鲜水果
进口 椰青 1个 约800g,9.9,56,https://img30.360buyimg.com/n1//jfs/t1/53434/21/13323/121726/5da12ee9Eeb5ce145/986e097be84e962a.jpg,进口水果,新鲜水果
进口 龙眼 500g,7.98,0,https://img30.360buyimg.com/n1//jfs/t1/82285/11/12676/115988/5d9ff95bEc0d92239/12865ab7d9cfc903.jpg,进口水果,新鲜水果
