商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
洁柔（C&S） FACE系列天然无香4层迷你型手帕纸 10包.,9.9,102,https://img30.360buyimg.com/n1//jfs/t1/50447/25/12311/65533/5d9175daEd44bef1c/5e974bcfc56c6d43.jpg,纸品,纸品家清
心相印 经典新升级纸面巾 150抽*2层 4包/提,11.8,89,https://img30.360buyimg.com/n1//jfs/t1/41820/20/9415/74554/5d2f1877Ec3e08add/1375d176d49944cb.jpg,纸品,纸品家清
心相印 卫生纸 109*140mm/节 四层 183g/卷*10卷,36.9,62,https://img30.360buyimg.com/n1//jfs/t1/81041/19/11239/79502/5d8c6519E1458043e/10588d15b3f9c19b.jpg,纸品,纸品家清
维达 抽取式纸面巾 自然无香 133*195mm/张*3层 10包 126抽/包,22.8,201,https://img30.360buyimg.com/n1//jfs/t1/72618/36/9814/128460/5d771556E825c4dfe/2fa80ce2696835ae.jpg,纸品,纸品家清
清风 面巾纸 188*152mm（3层） 120抽/包，8包/提,19.8,68,https://img30.360buyimg.com/n1//jfs/t1/60631/12/10009/108751/5d771553E1aca1fd9/1d8d9591bb1216cf.jpg,纸品,纸品家清
心相印 卫生湿巾 180*200mm*80片,14.5,70,https://img30.360buyimg.com/n1//jfs/t1/69296/13/11343/106072/5d8c6519Efe378288/f803542280d9a5e2.jpg,纸品,纸品家清
心相印 纸面巾 152*190mm 三层 120抽/包（360张） 8包/提,18.8,158,https://img30.360buyimg.com/n1//jfs/t1/71594/32/11410/126169/5d8c6420E4126a521/a0a0a846966185c3.jpg,纸品,纸品家清
心相印 纸面巾 136*190mm 二层 180抽/包（360张） 6包/提,15.8,131,https://img30.360buyimg.com/n1//jfs/t1/52927/40/11854/129560/5d8c6420E928c3c7c/a4a66c936114e39e.jpg,纸品,纸品家清
维达（Vinda） 自然无香纸手帕 7张*4层*24包,14.5,146,https://img30.360buyimg.com/n1//jfs/t1/47696/22/12281/120740/5d9175c7Eafe6b028/dd8ff4c19523a823.jpg,纸品,纸品家清
维达（Vinda） 超韧软包抽纸量贩装 M 153mm 120抽(3层)*8包,19.5,105,https://img30.360buyimg.com/n1//jfs/t1/67983/38/9338/208728/5d70b69dE6884b64f/ad13abade71a9147.jpg,纸品,纸品家清
洁柔（C&S） 金尊纯韧系列抽式面巾纸 130抽*3层*6包,22.9,217,https://img30.360buyimg.com/n1//jfs/t1/59571/30/9374/123287/5d70b69dEc7be6177/4f09b09422f3e509.jpg,纸品,纸品家清
心相印 茶语经典手帕纸 茶香 21*21cm 7片*4层 12包/条,5.6,95,https://img30.360buyimg.com/n1//jfs/t1/74543/8/4721/74527/5d2f187aE7bde235e/25587c0b33832928.jpg,纸品,纸品家清
心相印 纸面巾 188*210mm 三层 120抽/包*3包 颜色随机配送,14,66,https://img30.360buyimg.com/n1//jfs/t1/61802/7/11391/117965/5d8c6519Ede413fe8/2c5512d5eb8d2ac1.jpg,纸品,纸品家清
心相印 卫生纸 101*115mm/节 四层 135g/卷*12卷,29.9,63,https://img30.360buyimg.com/n1//jfs/t1/74026/35/11458/87579/5d8c6518Ea4e137d5/a1830cd850a090f0.jpg,纸品,纸品家清
维达（Vinda） 倍韧系列纸手帕 10+2包 7张/包（新旧规格随机发货）,4.8,58,https://img30.360buyimg.com/n1//jfs/t1/64172/3/11532/101909/5d9175c3E5cfe7c71/dd30027e3e29cdbd.jpg,纸品,纸品家清
维达 抽取式纸面巾 自然无香 M 153*195mm/张*3层 6包 110抽/包,17.8,44,https://img30.360buyimg.com/n1//jfs/t1/72323/32/6108/91228/5d42863bEf12f1111/92b2ca25dd7a6953.jpg,纸品,纸品家清
清风 面巾纸 206*136mm（3层） 120抽/包，10包/提,21.8,31,https://img30.360buyimg.com/n1//jfs/t1/83802/36/11667/117646/5d9175ceEcc00c681/9efd1616577606a7.jpg,纸品,纸品家清
心相印 纸面巾 168*190mm 二层 200抽/包*6包,20.6,46,https://img30.360buyimg.com/n1//jfs/t1/68780/33/11494/141819/5d8c6519Eb302f9b0/c5d181df214bbf12.jpg,纸品,纸品家清
维达 抽取式纸面巾 3包130（加送20）抽/包,14.5,44,https://img30.360buyimg.com/n1//jfs/t1/80280/6/11622/145051/5d9175c4E70bf2425/30fff049354b8b8b.jpg,纸品,纸品家清
洁柔（C&S） 低白度纸面巾(自然木软抽) 6包/提 130抽/包 三层,19.8,27,https://img30.360buyimg.com/n1//jfs/t1/54219/14/8317/144256/5d5e6251Ed2acd17f/9c6301ba4b1afb52.jpg,纸品,纸品家清
维达（Vinda） 超韧卫生纸 12卷（10卷+2卷）,21.8,28,https://img30.360buyimg.com/n1//jfs/t1/77345/35/7902/50007/5d5dfc3aE68cdc07f/d9ad4795714c01b5.jpg,纸品,纸品家清
维达（Vinda） 蓝色经典卷纸 135g/卷*12卷 138*100mm/节 3层,24.8,28,https://img30.360buyimg.com/n1//jfs/t1/62404/29/7960/96701/5d5dfc3eEb91fbe6a/f27852ecb7423a57.jpg,纸品,纸品家清
维达（Vinda） 蓝色经典系列卷筒卫生纸 200g *10卷 3层,29.8,29,https://img30.360buyimg.com/n1//jfs/t1/64639/40/11644/100363/5d9175c3E0ef4a144/7a9880e5944e3704.jpg,纸品,纸品家清
竹π 本色纸面巾 无香  3层*130抽（390张）*6包（新旧规格随机发货）,26.5,26,https://img30.360buyimg.com/n1//jfs/t1/59570/14/11549/93210/5d8c6421E011c77b2/57bdeac3a1aacb18.jpg,纸品,纸品家清
洁柔（C&S） 卫生纸（Face有芯） 四层 20卷/提 140g/卷,39.8,23,https://img30.360buyimg.com/n1//jfs/t1/75134/37/11615/79525/5d9175dfEbc879c91/661e1e07a5b9af95.jpg,纸品,纸品家清
清风 原木纯品软抽纸3层130抽*6包/提 新老包装随机发货,13.9,29,https://img30.360buyimg.com/n1//jfs/t1/62141/28/7908/104952/5d5e42ffE14477ab1/742092aced89efac.jpg,纸品,纸品家清
心相印 红悦系列无香抽纸 200抽*3包,15.2,25,https://img30.360buyimg.com/n1//jfs/t1/63317/19/4890/127312/5d2f1865Ea308da6e/b61858d04344a747.jpg,纸品,纸品家清
心相印 茶语丝享 132mm*190mm 3层 130抽/包*10包,24.3,23,https://img30.360buyimg.com/n1//jfs/t1/67489/21/11503/94721/5d8c6420E402aaecc/13a4509d41d5ea03.jpg,纸品,纸品家清
心相印 纸面巾 161*190mm 三层 150抽/包（450张） 3包/提,13.9,23,https://img30.360buyimg.com/n1//jfs/t1/42032/12/16014/77984/5d8c6420Ef6eb173e/bdb3cabd704e7c28.jpg,纸品,纸品家清
舒洁 湿厕纸 40片/包,11.9,28,https://img30.360buyimg.com/n1//jfs/t1/75426/21/6103/119906/5d4255b1Ec47f58e3/46660767babfe7f7.jpg,纸品,纸品家清
维达（Vinda） 超韧软抽 130抽*8包 S 133mm 3层 纤巧装 自然无香,19.8,25,https://img30.360buyimg.com/n1//jfs/t1/41379/18/10760/132661/5d42862dE216d4f8c/d961fa44e558e82f.jpg,纸品,纸品家清
心相印 卫生纸 136*115mm/节 三层 75g/卷*12卷,13.5,27,https://img30.360buyimg.com/n1//jfs/t1/69454/30/4569/73048/5d2f188bE47d9ea90/cca2aebc801affd7.jpg,纸品,纸品家清
优选 3层无芯卷 10卷,9.8,22,https://img30.360buyimg.com/n1//jfs/t1/48027/23/5264/69233/5d2f1883E7905741f/122db6c5fc6ba1b7.jpg,纸品,纸品家清
洁柔 只在乎你100%原生木浆卷纸 12卷（130g/卷）,20.9,26,https://img30.360buyimg.com/n1//jfs/t1/59967/2/1983/91038/5d047a03E3c390f07/4e36fda262cee817.jpg,纸品,纸品家清
心相印 纸面巾 132*190mm*3层 110抽/包（330张） 18包/提,33.8,19,https://img30.360buyimg.com/n1//jfs/t1/70962/40/11465/126136/5d901d2eE6dd1b0e0/f74d776dab913be8.jpg,纸品,纸品家清
维达（Vinda） 超韧自然无香抽纸 12包（新旧包装随机发货）,28.8,15,https://img30.360buyimg.com/n1//jfs/t1/43646/31/12500/104036/5d5a7410E2eafda53/445b6ab7c948d75a.jpg,纸品,纸品家清
心相印 卫生纸 105*115mm/节 三层 140g/卷*12卷,20.8,17,https://img30.360buyimg.com/n1//jfs/t1/80763/5/11344/80151/5d8c6519E3e453a16/cfaef6989021330b.jpg,纸品,纸品家清
维达（Vinda） 蓝色经典卫生纸 10卷,27.8,17,https://img30.360buyimg.com/n1//jfs/t1/57771/18/12355/87469/5d9175c3E74e183e5/23e403ff280633e1.jpg,纸品,纸品家清
斑布（BABO） BASE系列卫生抽纸 （100抽*3层）*8包,19.8,12,https://img30.360buyimg.com/n1//jfs/t1/74806/11/11778/96094/5d9175ddEc9549cea/d9db13a00fa7f4c7.jpg,纸品,纸品家清
斑布 布感原生竹纸 1.25kg/提 102mm*110mm/节*10卷（3层）,26.8,15,https://img30.360buyimg.com/n1//jfs/t1/65150/9/1187/64876/5cf764acE13dbd001/712c80e9c3d8826f.jpg,纸品,纸品家清
维达 抽取式纸面巾 自然无香 S 8包 3层*880抽,19.8,14,https://img30.360buyimg.com/n1//jfs/t1/68917/35/11666/96058/5d9175ceE19c7d7e3/4b1f239eebbae80a.jpg,纸品,纸品家清
清风 卫生纸 112*150mm（3层）*10卷 750g/提,9.9,19,https://img30.360buyimg.com/n1//jfs/t1/47903/16/8365/88523/5d5dfc53E2de50274/add19f625c9f18ff.jpg,纸品,纸品家清
洁柔 Lotion柔润（柔滑）超迷你型纸手帕 6片/包 四层 18包,9.8,16,https://img30.360buyimg.com/n1//jfs/t1/59021/19/1314/130054/5cf0d61fE95d51c90/60ac29f3f98e6600.jpg,纸品,纸品家清
维达 超韧无芯卫生纸 10卷 78g/卷,11.8,14,https://img30.360buyimg.com/n1//jfs/t1/76469/24/8567/95885/5d664dceEe589da15/c4e9e7a69bbf408f.jpg,纸品,纸品家清
清风 原木纯品金装卷纸4层200g10卷卷筒卫生纸 138mm*108mm*4层,27.8,15,https://img30.360buyimg.com/n1//jfs/t1/48918/29/12248/70317/5d9175c2E1828b47b/7087ae01af65f920.jpg,纸品,纸品家清
清风 卫生纸 110*93mm（3层）240段/卷 12卷/提,19.9,19,https://img30.360buyimg.com/n1//jfs/t1/53613/31/8382/74965/5d5dfc3bE4dfa967b/df4c45c1fdf4179d.jpg,纸品,纸品家清
维达 立体美卷纸 110g* 12卷,19.8,9,https://img30.360buyimg.com/n1//jfs/t1/82271/21/6074/75725/5d42864bEc4d80046/5ded833f9558d716.jpg,纸品,纸品家清
维达 立体美卫生卷纸 12卷 130/克/卷 4层 138mm*104mm/节,24.8,4,https://img30.360buyimg.com/n1//jfs/t1/61613/13/11810/64074/5d9175ceE3ed59e8b/df7856106920e5ea.jpg,纸品,纸品家清
洁柔 金尊抽取式纸面巾 8包（200mm*135mm*130抽),22.8,7,https://img30.360buyimg.com/n1//jfs/t1/45800/31/8525/119358/5d5e6245E14c998bb/a675cdb471a157d0.jpg,纸品,纸品家清
洁柔 Face系列软抽纸面巾 120抽*3层*18包,43.8,8,https://img30.360buyimg.com/n1//jfs/t1/52531/19/10312/131715/5d771552Eb6c0747b/9ec474af97d7566c.jpg,纸品,纸品家清
心相印 柔厚新升级金装卫生卷纸 180g*10卷,26,4,https://img30.360buyimg.com/n1//jfs/t1/41111/36/10890/84929/5d42864bE38830aed/31a49a5f30bc9d05.jpg,纸品,纸品家清
得宝 天然无香抽式纸面巾 10包,29.9,5,https://img30.360buyimg.com/n1//jfs/t1/74349/40/11458/185401/5d8cab57E12766064/4b25aa90f55daa1a.jpg,纸品,纸品家清
洁柔 FACE可湿水面纸 100抽*6包 200*155mm/张 四层,31.9,10,https://img30.360buyimg.com/n1//jfs/t1/64072/23/9961/147379/5d771557E11f15345/c506410902b2b060.jpg,纸品,纸品家清
心相印 无芯卫生纸200g*10卷/提 新老包装随机发货,27.4,7,https://img30.360buyimg.com/n1//jfs/t1/77495/36/4686/72287/5d2f1873E82bda4d0/0cd339c5d77f577c.jpg,纸品,纸品家清
维达（Vinda） 超韧卫生纸 12卷（10卷+2卷）,23.9,6,https://img30.360buyimg.com/n1//jfs/t1/40987/21/12584/74690/5d5dfc5fE90948763/672595159855c2f7.jpg,纸品,纸品家清
Vinda/维达 去菌湿巾 80片,14.8,8,https://img30.360buyimg.com/n1//jfs/t1/84507/36/6492/106894/5d428657E6016e2ea/e51748a6158c78ff.jpg,纸品,纸品家清
清风 金装系列抽取式面巾纸 130抽*3层 8包,31.8,8,https://img30.360buyimg.com/n1//jfs/t1/76880/10/11714/108436/5d9175cdE515a285f/fb334d8c7810ea7a.jpg,纸品,纸品家清
清风 原木纯品金装系列面巾纸 130抽*6包 S小规格 纸宽124mm,18.3,7,https://img30.360buyimg.com/n1//jfs/t1/76816/1/7644/109763/5d5bc681E08e2527b/7fa13c364f92d6f5.jpg,纸品,纸品家清
清风 原木纯品系列 家庭装3层手帕纸 12+6包 10张/包 210mm*210mm*3层,9.8,4,https://img30.360buyimg.com/n1//jfs/t1/45755/12/1262/62619/5cf0d620Ee7f1b683/f47bf9baa5f0702c.jpg,纸品,纸品家清
心相印 卫生纸 101*115mm/节 四层 120g/卷*12卷,28.9,3,https://img30.360buyimg.com/n1//jfs/t1/55689/40/11852/69708/5d8c6518E9b886a0b/37fa50ca988a70d1.jpg,纸品,纸品家清
洁柔（C&S） 蓝面子系列 3层卷纸 140g*12卷,34.9,4,https://img30.360buyimg.com/n1//jfs/t1/70546/32/11753/90850/5d9175c3Ed93f0168/24486ef54e668794.jpg,纸品,纸品家清
洁柔（C&S） 卷纸卫生纸 109mm*138mm/节(四层),43.9,7,https://img30.360buyimg.com/n1//jfs/t1/67975/37/11687/112393/5d9175c3Ef774e208/b25ce9207dbdc022.jpg,纸品,纸品家清
维达（Vinda） 超韧系列卫生纸 180g*10卷 138*104mm/节 4层,28.8,5,https://img30.360buyimg.com/n1//jfs/t1/62591/39/11556/104574/5d9175c3E0a09a1c8/959ed63387586467.jpg,纸品,纸品家清
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
雕牌 除菌内衣皂薰衣草香氛 120g*2块,5.8,85,https://img30.360buyimg.com/n1//jfs/t1/44112/17/13830/184818/5d6f9e8cE1cc01905/f94f5bb2b4664897.jpg,衣物清洁,纸品家清
奥妙（OMO） 全自动深层洁净洗衣液 怡神薰衣草 4kg,39.8,218,https://img30.360buyimg.com/n1//jfs/t1/49386/26/12296/94450/5d9175d7E0720c283/5add7eff7cd90d8b.jpg,衣物清洁,纸品家清
雕牌 深层去渍净爽青柠透明皂 (176g+30g)*2块,5.8,38,https://img30.360buyimg.com/n1//jfs/t1/55071/1/12017/153082/5d9175e0Ecbd23f62/1ac1ed05b2c059d1.jpg,衣物清洁,纸品家清
立白 内衣专用除菌皂 清新洋甘菊 120g*3块（新旧包装随机发）,8.8,40,https://img30.360buyimg.com/n1//jfs/t1/71636/25/6722/181181/5d4d075cEf1fa2a4c/7367dc2f1bda9585.jpg,衣物清洁,纸品家清
汰渍 无磷型洗衣粉（洁雅百合香型） 5kg,34.8,38,https://img30.360buyimg.com/n1//jfs/t1/47306/5/6000/121031/5d390948E33764b1d/0de5fb1e694613ad.jpg,衣物清洁,纸品家清
奥妙（OMO） 除菌除螨洗衣粉 3kg,29.8,81,https://img30.360buyimg.com/n1//jfs/t1/54006/19/12099/174612/5d9175d4Ed30a4ec5/9784057c816fd1cd.jpg,衣物清洁,纸品家清
立白 全效馨香洗衣液 3000g,29.8,70,https://img30.360buyimg.com/n1//jfs/t1/70374/3/11796/132237/5d9175c3Eba954253/019fe9ef58658484.jpg,衣物清洁,纸品家清
奥妙（OMO） 深层洁净薰衣草洗衣粉 3kg,29.8,36,https://img30.360buyimg.com/n1//jfs/t1/55463/10/12170/179933/5d9175cdE3af33c11/590b035fd76bddd6.jpg,衣物清洁,纸品家清
立白 新椰油精华洗衣皂(清雅茉莉) 220g*2（新旧包装随机发货）,6,40,https://img30.360buyimg.com/n1//jfs/t1/52008/7/11511/181104/5d882bccE93abc0e6/e607d2c4d2be0c47.jpg,衣物清洁,纸品家清
蓝月亮 亮白增艳深层洁净护理洗衣液 薰衣草香 1kg,14,47,https://img30.360buyimg.com/n1//jfs/t1/73658/10/6547/107694/5d4be29fEdb757855/913222c0105277d3.jpg,衣物清洁,纸品家清
立白 全效馨香洗衣液(百合馨香) 900g（新旧包装，随机发货）,9.8,40,https://img30.360buyimg.com/n1//jfs/t1/45463/38/5260/138173/5d2f1776E83f56690/764aacd4385b3406.jpg,衣物清洁,纸品家清
立白 新椰油精华增白皂 226g*2块,7.5,22,https://img30.360buyimg.com/n1//jfs/t1/75387/4/11795/95242/5d9175e6E81083d5c/18d8b820b5bc983b.jpg,衣物清洁,纸品家清
洁霸 深层去渍无磷洗衣粉 2.5kg,19.8,27,https://img30.360buyimg.com/n1//jfs/t1/36039/10/14082/200062/5d2f276fE4e78adb2/f2a858e02026596a.jpg,衣物清洁,纸品家清
OMO/奥妙 桉树艾草除菌除螨洗衣粉 2.18kg,19.8,27,https://img30.360buyimg.com/n1//jfs/t1/84336/34/11889/178867/5d9175cfE3eec58a0/08f36be9d05c533e.jpg,衣物清洁,纸品家清
超能 天然皂粉 2.5kg,32.8,24,https://img30.360buyimg.com/n1//jfs/t1/81392/20/1269/119825/5cf764fcE0ed2549c/b708ac8e0da41db1.jpg,衣物清洁,纸品家清
惠宜 全效馨香洗衣液（补充装） 3kg,19.8,25,https://img30.360buyimg.com/n1//jfs/t27595/52/1504081925/139981/3d6da349/5be4fa44Ndb482c7f.jpg,衣物清洁,纸品家清
碧浪 机洗超净洗衣液 3kg,39.8,21,https://img30.360buyimg.com/n1//jfs/t1/70790/34/12434/68584/5d9d45bfE37716861/43dd2513478eaafa.jpg,衣物清洁,纸品家清
金纺 衣物护理剂怡神薰衣草 4L,42.8,15,https://img30.360buyimg.com/n1//jfs/t1/72498/17/11642/76585/5d9175d4Eb93ed590/d30af15287336f16.jpg,衣物清洁,纸品家清
超能 植翠低泡鲜艳亮丽洗衣液 薰衣草香 3.5kg,49.8,11,https://img30.360buyimg.com/n1//jfs/t1/61027/6/9251/494064/5d70b69eEe0b0d23d/b9992bc64305f206.png,衣物清洁,纸品家清
浪奇 洁能净无磷全效亮彩洗衣粉 4.5kg,23.8,12,https://img30.360buyimg.com/n1//jfs/t25864/337/2399377619/166422/6ab369c5/5be4f861Ne2a89800.jpg,衣物清洁,纸品家清
立白 全效馨香 无磷型洗衣粉（百合馨香） 2.65kg+380g,26.8,11,https://img30.360buyimg.com/n1//jfs/t1/43225/22/13904/92157/5d70b479E191788a8/089b252791361a0f.jpg,衣物清洁,纸品家清
超能 植翠低泡鲜艳亮丽洗衣液(薰衣草香) 2kg/袋 新老包装随机发货,19.8,16,https://img30.360buyimg.com/n1//jfs/t1/56666/18/5624/183939/5d3578c8Ef6619e18/0c671e8b082bf845.jpg,衣物清洁,纸品家清
蓝月亮 薰衣草香型绿色柔顺剂 3kg,24.8,18,https://img30.360buyimg.com/n1//jfs/t1/70988/29/4812/69269/5d2f1776E6afaf06c/bac7df11e3e99d95.jpg,衣物清洁,纸品家清
汰渍 日本进口 3合1洗衣凝珠（洁雅茉莉） 356g（18颗）,32.8,15,https://img30.360buyimg.com/n1//jfs/t1/63837/33/5506/110462/5d390947Edbcf3c55/400c379639f5e325.jpg,衣物清洁,纸品家清
惠宜 全效馨香洗衣液 4kg,29.8,18,https://img30.360buyimg.com/n1//jfs/t1/41977/17/5932/90728/5cf76510E7c9e676c/5ea25ed85f62f9e4.jpg,衣物清洁,纸品家清
蓝月亮 薰衣草香深层洁净护理洗衣液 2kg,28.6,19,https://img30.360buyimg.com/n1//jfs/t1/40909/1/5896/91198/5cf764fbEfc85756f/1aa07ffa1527dc01.jpg,衣物清洁,纸品家清
蓝月亮 深层洁净护理洗衣液 自然清香 3kg,41,19,https://img30.360buyimg.com/n1//jfs/t1/50744/36/8186/104903/5d5bc69dEca2fe8cb/70d9eb484e3d35c5.jpg,衣物清洁,纸品家清
威露士 衣物家居消毒液 3L,79.9,14,https://img30.360buyimg.com/n1//jfs/t1/37743/13/13908/88417/5d2fc86aE25d76081/aaf7695cda60bfd1.jpg,衣物清洁,纸品家清
雕牌 加香透明皂（新老包装随机发货）206g*2块/组,8,11,https://img30.360buyimg.com/n1//jfs/t1/65233/38/11521/260941/5d8c701aE5b4fe3b1/e890d3d7d082e367.jpg,衣物清洁,纸品家清
蓝月亮 风清白兰手洗专用洗衣液（旅行装） 80g,3.8,13,https://img30.360buyimg.com/n1//jfs/t1/44956/35/11593/92750/5d88b250E28289682/b69b11acd26a1ef7.jpg,衣物清洁,纸品家清
威露士 旋净机洗洗衣液 3kg,49.8,1,https://img30.360buyimg.com/n1//jfs/t1/47187/1/9176/72146/5d68f517E109bfb58/f470b369c76b65a9.jpg,衣物清洁,纸品家清
OMO/奥妙 亲肤皂粉 亮彩护衣 1.65kg,19.8,2,https://img30.360buyimg.com/n1//jfs/t1/63671/14/8858/108097/5d68d6f7E8f4e34f2/b33db0a76b8ed25e.jpg,衣物清洁,纸品家清
蓝月亮 深层洁净护理洗衣液 薰衣草香 2kg+1kg*2袋,53.8,10,https://img30.360buyimg.com/n1//jfs/t1/83050/22/7950/159009/5d5dfc7aEcb602586/6939c698b30fe259.jpg,衣物清洁,纸品家清
花木星球 香氛洗衣液 深层洁净（日本柚子香+橙花精油） 2.5kg（2kg+500g）,39.8,4,https://img30.360buyimg.com/n1//jfs/t1/34885/2/15194/83796/5d2fdc54E0bcf57ef/42432fa05028c1f4.jpg,衣物清洁,纸品家清
蓝月亮 手洗专用洗衣液组合 3kg（桶装1kg+袋装1kg*2）,49.5,3,https://img30.360buyimg.com/n1//jfs/t1/54330/22/8422/147567/5d5e6244E99f44d70/f3bfbda0b5b7c734.png,衣物清洁,纸品家清
滴露 衣物除菌液 清新柠檬 1.5L,39.8,2,https://img30.360buyimg.com/n1//jfs/t1/55985/8/3840/56911/5d19e796Eef5d5db5/003338f4f016313e.jpg,衣物清洁,纸品家清
威露士 衣物除菌液 香柠气息 4L,57.8,5,https://img30.360buyimg.com/n1//jfs/t1/73410/7/8612/64985/5d67d27bE5ad9eb8e/e75a75f87d7fa294.jpg,衣物清洁,纸品家清
汰渍 净白去渍洗衣粉 无磷型 5kg,34.8,8,https://img30.360buyimg.com/n1//jfs/t1/44438/35/6468/126906/5d390949E49b56bbe/864667ffb40b340a.jpg,衣物清洁,纸品家清
立白 内衣皂 薰衣草香氛内衣专用除菌皂   101g*4,9.8,6,https://img30.360buyimg.com/n1//jfs/t1/70172/33/1064/151748/5cf5244eE306c3951/5b8ca74606208296.jpg,衣物清洁,纸品家清
雕牌 超效加酶无磷洗衣粉 清香茉莉 4.2kg,29.8,5,https://img30.360buyimg.com/n1//jfs/t1/51951/6/1763/208012/5cf76502Ed657e8bc/88e8ce4ade04b3e5.jpg,衣物清洁,纸品家清
汰渍 全效洗衣液 4kg瓶装,42.8,35,https://img30.360buyimg.com/n1//jfs/t1/44505/34/6363/76940/5d390948Ecba62142/23c2a82433f7b81a.jpg,衣物清洁,纸品家清
立白 天然皂液 金盏柔兰 2.38kg,59.8,2,https://img30.360buyimg.com/n1//jfs/t1/63281/26/11719/52491/5d9175e7E5147e922/e3e42bfdc20fe5fc.jpg,衣物清洁,纸品家清
立白 天然皂液 铃兰蜜语 手洗专用 1kg,23.5,6,https://img30.360buyimg.com/n1//jfs/t1/53913/39/12157/62343/5d9175e7E8003cd9f/b451c1d2705510b6.jpg,衣物清洁,纸品家清
立白 天然酵素皂液 水语莲香 2.5kg,39.8,1,https://img30.360buyimg.com/n1//jfs/t1/83499/39/11654/51686/5d9175e6E88c98e52/f4b5d11d63ee648e.jpg,衣物清洁,纸品家清
花木星球 天然香氛洗衣液 深层洁净（日本柚子香+橙花精油） 3kg,89.9,2,https://img30.360buyimg.com/n1//jfs/t1/68343/29/11659/74732/5d9175e4Ec238feff/c755c835d28130b3.jpg,衣物清洁,纸品家清
