商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
飘柔 兰花长效清爽去屑洗发露 1L,29.8,22,https://img30.360buyimg.com/n1//jfs/t1/43348/39/9406/64503/5d2f226cEd19c5d5f/e28975353c4ee0a2.jpg,洗发护发,个护美妆
L'OREAL/欧莱雅 透明质酸水润去屑洗发露 700ml,38.8,21,https://img30.360buyimg.com/n1//jfs/t27664/165/1389800404/83471/e1b394a4/5bc7fc1eN09bf72d0.jpg,洗发护发,个护美妆
L'OREAL/欧莱雅 精油润养洗发露 700ml,38.8,27,https://img30.360buyimg.com/n1//jfs/t29113/171/161511619/160330/cbc1586/5be95504Nca9e6270.jpg,洗发护发,个护美妆
沙宣 清盈顺柔洗发露 750ml,59.8,13,https://img30.360buyimg.com/n1//jfs/t1/46268/29/9497/50518/5d6ccad8Ee569ae2e/d74c9138475962e5.jpg,洗发护发,个护美妆
海飞丝 去屑洗发露 丝质柔滑型 1L,59.8,13,https://img30.360buyimg.com/n1//jfs/t1/59565/5/11256/68342/5d8d7a4eE38ec3dc5/0271482fa6845c36.jpg,洗发护发,个护美妆
欧莱雅 奇焕润发精油受损型 100ml,59,11,https://img30.360buyimg.com/n1//jfs/t1/51661/34/8990/71205/5d67d28dE8d48b66d/b97d05c0a37736f3.jpg,洗发护发,个护美妆
欧莱雅（LOREAL） 奇焕精油洗发露奇焕垂顺 440ml,75,3,https://img30.360buyimg.com/n1//jfs/t1/33436/14/13929/81953/5d08dd56E270110ed/943a5f9e8ce94865.jpg,洗发护发,个护美妆
潘婷（pantene） 3分钟奇迹奢护精华霜多效损伤修护 180ml,29.8,8,https://img30.360buyimg.com/n1//jfs/t1/74087/32/11177/66811/5d887978E35fa44cf/4ac660eab28dedd6.jpg,洗发护发,个护美妆
施华蔻 多效修护19洗发露 600ml,58.8,5,https://img30.360buyimg.com/n1//jfs/t1/69491/19/12521/48354/5d9f14fcE4acae581/0f68269050d0eeec.jpg,洗发护发,个护美妆
飘柔 活性炭净油去屑微米净透洗发露 530ml,49.8,12,https://img30.360buyimg.com/n1//jfs/t1/42770/36/9544/55631/5d300b1cE4099b854/b2129739d98b9b96.jpg,洗发护发,个护美妆
阿道夫（ADOLPH） 精油洗护专研祛屑舒爽洗发乳液 500g,88,15,https://img30.360buyimg.com/n1//jfs/t1/50087/15/9304/34473/5d6a8aa2Efb1923d9/29150a3902bc644d.jpg,洗发护发,个护美妆
清扬 男士去屑洗发露(活力运动薄荷型) 570g,49.8,11,https://img30.360buyimg.com/n1//jfs/t1/65529/21/4680/79135/5d300b41E0226cb95/f3690087849d9f58.jpg,洗发护发,个护美妆
海飞丝 去屑洗发露清爽去油型 400ml,34.8,16,https://img30.360buyimg.com/n1//jfs/t1/77903/15/4851/95946/5d2f21a1E2585ee44/1da5375a1afd8704.jpg,洗发护发,个护美妆
花漾星球 意大利佛手柑香氛&樱花精粹 净屑沁悦洗发露 470g,89.8,7,https://img30.360buyimg.com/n1//jfs/t1/84492/21/9343/72899/5d70f60aE7c451a7f/4b8c889bee57934f.jpg,洗发护发,个护美妆
花漾星球 保加利亚玫瑰香氛&辣木籽油 花漾莹采洗发露 470g,89.8,6,https://img30.360buyimg.com/n1//jfs/t1/48967/28/9740/76072/5d70a63bEac110d36/181c9022852df908.jpg,洗发护发,个护美妆
花漾星球 保加利亚玫瑰香氛&辣木籽油 花漾莹采护发素 470g,89.8,1,https://img30.360buyimg.com/n1//jfs/t1/60022/38/9242/68914/5d70a63bE9096ac8f/b3c5c19291515292.jpg,洗发护发,个护美妆
飘柔（Rejoice） 香氛奢养系列甜美花漾 滋养柔滑洗发露 530ml,49.8,5,https://img30.360buyimg.com/n1//jfs/t1/70864/2/4736/68381/5d300a65E3f1bfca8/34bf2e2c27a32c32.jpg,洗发护发,个护美妆
阿道夫（ADOLPH） 祛屑止痒洗发乳液 800g,138,2,https://img30.360buyimg.com/n1//jfs/t1/43059/4/290/31144/5cc160b4Ef68923ea/aecbbbfdd5ba5ef3.jpg,洗发护发,个护美妆
清扬 多效水润养护型去屑洗发露 570g,49.8,7,https://img30.360buyimg.com/n1//jfs/t1/65957/3/4852/45654/5d300a82E42891998/d15df1759d6dac18.jpg,洗发护发,个护美妆
海飞丝 清爽去油型去屑洗发露 200ml,25,1,https://img30.360buyimg.com/n1//jfs/t1/58793/1/5129/68953/5d300af0E3f963ba0/420c1006b6ab1ada.jpg,洗发护发,个护美妆
滋源 无患子保湿滋养洗头水 535ml,77.9,5,https://img30.360buyimg.com/n1//jfs/t1/5336/8/13169/75091/5bd69c6cEf27a09ce/68c12363c6c100fe.jpg,洗发护发,个护美妆
飘柔 精油润养柔顺洗发露 750ml,34.8,3,https://img30.360buyimg.com/n1//jfs/t1/56165/11/5381/70047/5d300ab0Efaff1904/1714d92087b1a793.jpg,洗发护发,个护美妆
海飞丝 丝质柔滑型去屑洗发露 200ml,23.8,1,https://img30.360buyimg.com/n1//jfs/t1/38799/40/11930/65812/5d300a65E0d69c626/0dbaed787b200b1d.jpg,洗发护发,个护美妆
清扬（CLEAR） 去屑多效水润养护型洗发露 700g(新旧包装随机发货),79.9,5,https://img30.360buyimg.com/n1//jfs/t1/46795/39/11231/43672/5d843abbE3f74ec57/6e57dc584e64214d.jpg,洗发护发,个护美妆
潘婷 泰国进口 3分钟奇迹奢护精华霜 180ml,29.8,3,https://img30.360buyimg.com/n1//jfs/t1/47336/33/5405/70428/5d2f1edeEe1bba748/1930d60ed610097b.jpg,洗发护发,个护美妆
清扬（CLEAR） 男士去屑洗发露 清爽控油型 750ml,86.8,1,https://img30.360buyimg.com/n1//jfs/t1/44480/36/10246/83889/5d710e91E549825d7/6881d54aee39b9a1.jpg,洗发护发,个护美妆
清扬（CLEAR） 控油平衡型去屑洗发露 700ml,79.9,1,https://img30.360buyimg.com/n1//jfs/t1/69895/26/7773/44181/5d5bc681E888b9920/02b3414b02517c5d.jpg,洗发护发,个护美妆
飘柔 滋润去屑洗发露 750ml,34.8,6,https://img30.360buyimg.com/n1//jfs/t1/51791/12/5333/65823/5d2f2179E180321d2/09a2dcde5bc4b944.jpg,洗发护发,个护美妆
飘柔 滋润去屑洗发露  200ml,13.6,10,https://img30.360buyimg.com/n1//jfs/t1/57579/19/5299/72502/5d2f223aEf5671258/7d91dffefb18d262.jpg,洗发护发,个护美妆
杰士派（GATSBY） 定型喷雾 180g,34.9,4,https://img30.360buyimg.com/n1//jfs/t1/53040/7/8801/62495/5d6383d2E5dd50aed/e331d725f91b0d65.jpg,洗发护发,个护美妆
章华 生态焗油染发霜3.0自然黑色(持久型) 140ml/盒,106.5,1,https://img30.360buyimg.com/n1//jfs/t2983/200/262624902/478447/141421fe/57528940N7a71d94f.jpg,洗发护发,个护美妆
阿道夫 精油洗护专研轻柔丝滑洗发乳液 500g,88,9,https://img30.360buyimg.com/n1//jfs/t1/53224/1/926/37717/5cea5820E40d47ab3/b7a2fdd2a1df243f.jpg,洗发护发,个护美妆
沙宣（VS） 修护水养洗发露 750ml,59.8,17,https://img30.360buyimg.com/n1//jfs/t1/41421/34/9459/52064/5d2f2149E0b7f3b89/6b9635382749ef2f.jpg,洗发护发,个护美妆
阿道夫 焗养丝滑人参自然洗发水 750g,128,0,https://img30.360buyimg.com/n1//jfs/t1/1810/10/3127/37540/5b9887a0Efa5e6eef/5a5992a58e3602b2.jpg,洗发护发,个护美妆
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
力士（LUX） 魅肤香皂幽莲魅肤 105g*4块(3+1特惠装),9.8,37,https://img30.360buyimg.com/n1//jfs/t1/49410/7/5387/116525/5d300b1dEee3e1832/fe25eba57891b350.jpg,个人清洁,个护美妆
舒肤佳 新纯白清香型香皂 115g*3,11.2,37,https://img30.360buyimg.com/n1//jfs/t1/47770/16/8209/128362/5d5bc68dE6a086056/68e10b04e9bfc09b.jpg,个人清洁,个护美妆
澳雪 百合花香沐浴露 2kg,19.8,23,https://img30.360buyimg.com/n1//jfs/t1/28043/18/14041/76992/5ca48d7fE77d1d7fb/1ae5c177616bdc51.jpg,个人清洁,个护美妆
舒肤佳 纯白清香型香皂 115g*4块,13.8,31,https://img30.360buyimg.com/n1//jfs/t1/77426/9/4759/119215/5d2f226aE960d855e/f77ce6e0bf1df2f5.jpg,个人清洁,个护美妆
多芬（Dove） 滋养美肤沐浴乳 深层盈润套装 1000g+300g,39.8,11,https://img30.360buyimg.com/n1//jfs/t1/78835/12/7646/95897/5d5bc697E2a93c7f4/3191272f7dcc781a.jpg,个人清洁,个护美妆
舒肤佳 经典净护系列沐浴露 纯白清香 1L,29.8,21,https://img30.360buyimg.com/n1//jfs/t1/66710/20/4786/53029/5d2f2272E8e4a34d0/7fe7a0189da8f5eb.jpg,个人清洁,个护美妆
玉兰油 莹亮臻护橙花香氛精华沐浴乳 500ml,39.8,5,https://img30.360buyimg.com/n1//jfs/t1/49944/31/5306/42018/5d300a9aE91996527/8171114d7e216f3e.jpg,个人清洁,个护美妆
