商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
雪花 纯生啤酒组合装 2.5%vol 500ml*4,32,16,https://img30.360buyimg.com/n1//jfs/t1/65954/23/7185/160469/5d55042eE31da8252/fd1212591f468d8a.jpg,啤酒,中外名酒
克伦堡凯旋 1664（kronenbourg 1664） 白啤酒 ≥4.8度 330ml,15.5,12,https://img30.360buyimg.com/n1//jfs/t1/42705/37/11852/38755/5d550198E165b0f30/cc2d2db47ec43b04.jpg,啤酒,中外名酒
开勒（KELER） 西班牙进口 啤酒 500ml*6 6%vol,29.9,15,https://img30.360buyimg.com/n1//jfs/t1/59086/18/10585/125230/5d7a15bdEa01e1a7f/44d9249ddeaae4da.jpg,啤酒,中外名酒
福佳 韩国进口 比利时风味白啤酒 罐装 500ml 4.9%vol,9.9,14,https://img30.360buyimg.com/n1//jfs/t1/75885/7/7239/61449/5d54f7daEc1d092fe/75026a67142a2768.jpg,啤酒,中外名酒
哈尔滨（Harbin） 小麦王啤酒 1980ml(330ml*6),13.9,19,https://img30.360buyimg.com/n1//jfs/t1/72267/26/10114/145831/5d7a15baE5b96156e/d644653547dcd1e9.jpg,啤酒,中外名酒
百威/Budweiser 金尊啤酒 500ml 酒精度≥3.6%vol,11,1,https://img30.360buyimg.com/n1//jfs/t1/50258/17/7639/48182/5d550a95Ebab6eb41/03d0b590bf309767.jpg,啤酒,中外名酒
凯旋1664 白啤酒 500ml,15.5,5,https://img30.360buyimg.com/n1//jfs/t1/55705/31/7807/90308/5d550183Ef37bc5b7/a3adcaae31664b11.jpg,啤酒,中外名酒
百威/Budweiser 啤酒 500ml*9 4500ml,75.8,3,https://img30.360buyimg.com/n1//jfs/t1/74006/23/10623/193491/5d804463Eb011bc4a/fc01d6f528d5e9d2.jpg,啤酒,中外名酒
嘉士伯 啤酒 ≥4.3度 500ml,7.9,0,https://img30.360buyimg.com/n1//jfs/t1/65663/17/7180/65986/5d5501dfE8733f1a0/a4df775c2ab44a03.jpg,啤酒,中外名酒
嘉士伯 啤酒 640ml,6,4,https://img30.360buyimg.com/n1//jfs/t1/72837/14/7287/60250/5d550167E915f6a9a/df6ce95f0dc0ce19.jpg,啤酒,中外名酒
嘉士伯 啤酒 ≥4.3度 3*500ml,26.7,0,https://img30.360buyimg.com/n1//jfs/t1/71369/37/7206/101174/5d5501e7E53ce285e/31520a52eb02b801.jpg,啤酒,中外名酒
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
干露 智利进口 红魔鬼长相思白葡萄酒 750ml 13度,56,1,https://img30.360buyimg.com/n1//jfs/t1/80009/27/11398/46418/5d8b1e12E810521be/cb8104f0c05ca26b.jpg,葡萄酒,中外名酒
奔富洛神山庄 澳大利亚进口 赤霞珠红葡萄酒 750ml,49,1,https://img30.360buyimg.com/n1//jfs/t1/38704/32/14070/44150/5d550a44E128e5aa4/80e2e52b0121b6d2.jpg,葡萄酒,中外名酒
奔富洛神山庄 澳大利亚进口 梅洛红葡萄酒 750ml,49,1,https://img30.360buyimg.com/n1//jfs/t1/70624/3/7234/38904/5d550a43E33bf775e/61fa9648df41c0d9.jpg,葡萄酒,中外名酒
紫玫瑰 意大利进口 麝香葡萄白起泡葡萄酒 750ml,58,2,https://img30.360buyimg.com/n1//jfs/t1/77394/23/7226/45726/5d550fabEf91dfe68/8c1931d829ab4a4a.jpg,葡萄酒,中外名酒
奔富 澳大利亚进口 蔻兰山设拉子赤霞珠红葡萄酒 750ml（新旧规格随机发货）,98,1,https://img30.360buyimg.com/n1//jfs/t1/40619/27/12963/40021/5d637bb2E283d0624/08455d2d71d15bfb.jpg,葡萄酒,中外名酒
法歌小丑/FAGOTINS 法国进口 干型红葡萄酒 红酒 750ml 13%vol,78,6,https://img30.360buyimg.com/n1//jfs/t1/63136/17/10095/29571/5d7a15d5Ee09cceaf/6f1bfbe5cdd75ca9.jpg,葡萄酒,中外名酒
娇丹/JORDAN 西班牙进口 白葡萄汽酒 750ml 10.5%vol,19.8,10,https://img30.360buyimg.com/n1//jfs/t1/61097/16/9951/45164/5d78b52cEe89fbc89/459d27429769046c.jpg,葡萄酒,中外名酒
加州乐事 美国进口 莫斯卡托白葡萄酒 750ml,68,2,https://img30.360buyimg.com/n1//jfs/t1/45488/13/10542/54167/5d7a15caE14d064d6/f8923e85a42dbe6d.jpg,葡萄酒,中外名酒
美国进口 加州乐事莫斯卡托红葡萄酒 750ml,68,2,https://img30.360buyimg.com/n1//jfs/t1/66765/9/9414/46373/5d711463E2a7eb38f/62768c156153bedf.jpg,葡萄酒,中外名酒
加州乐事 美国进口 Blend308红葡萄酒 750ml,68,2,https://img30.360buyimg.com/n1//jfs/t1/67744/38/9453/49165/5d711462E2c873a47/13a8a3d24bb56107.jpg,葡萄酒,中外名酒
张裕 特选级解百纳干红葡萄酒 750ml,108,2,https://img30.360buyimg.com/n1//jfs/t1/52961/14/7731/39300/5d550c05E2d1ee0ca/d745a12a4cf16431.jpg,葡萄酒,中外名酒
马奎斯德诺（Marques del norte） 西班牙进口 红葡萄酒 750ml,38,1,https://img30.360buyimg.com/n1//jfs/t1/49094/4/7701/50713/5d550bb6E02c0fa72/7be0cf4c9edaa7a6.jpg,葡萄酒,中外名酒
Legende 法国进口 拉菲传奇红葡萄酒 750ml,88,8,https://img30.360buyimg.com/n1//jfs/t1/48774/28/7798/48457/5d550baaE8af98afa/7162d07173c7b0ca.jpg,葡萄酒,中外名酒
DON LUCIANO 西班牙进口 卢西诺红葡萄酒 375ml*4瓶,68,2,https://img30.360buyimg.com/n1//jfs/t1/75308/16/10038/106631/5d7a15c3Edea133b3/d522c7069a279b8c.jpg,葡萄酒,中外名酒
长城五星 赤霞珠干红葡萄酒 干型 13.5%vol 750ml,358,1,https://img30.360buyimg.com/n1//jfs/t1/70529/5/8417/90140/5d6777afE0ed314ea/49927e70251dac66.jpg,葡萄酒,中外名酒
芳汀杜莎/FONTAINE DU SUD 法国进口 红葡萄酒 750ml,38,2,https://img30.360buyimg.com/n1//jfs/t1/79980/28/7128/52241/5d550165Ea0eae55b/60ec5807a7005d9d.jpg,葡萄酒,中外名酒
当西蒙/DON SIMON 西班牙进口 阿依伦白葡萄酒 750ml,19.8,3,https://img30.360buyimg.com/n1//jfs/t1/76379/19/9923/39709/5d774a3dE271422f5/8bd98b4db997e391.jpg,葡萄酒,中外名酒
当西蒙/DON SIMON 西班牙进口 添帕尼优红葡萄酒 750ml,19.8,11,https://img30.360buyimg.com/n1//jfs/t1/82865/36/7162/33971/5d550412Ecbc71701/44e1cafe2d7764dd.jpg,葡萄酒,中外名酒
干露 智利进口 红魔鬼西拉红葡萄酒 红酒 13.5度 750ml,56,1,https://img30.360buyimg.com/n1//jfs/t1/72689/4/11362/48593/5d8b1e13E40c4d67a/b9928851b21ce22a.jpg,葡萄酒,中外名酒
TWO EIGHTS 澳大利亚进口 88精选西拉红葡萄酒 750ml,128,0,https://img30.360buyimg.com/n1//jfs/t1/84320/1/7368/51921/5d54f809Eb343bbda/a316f9db961a9098.jpg,葡萄酒,中外名酒
传奇（SAGA） 法国进口 拉菲传说红葡萄酒 750ml,88,1,https://img30.360buyimg.com/n1//jfs/t1/67383/23/7351/45083/5d550baaE0ba05694/c8e3a8504cce8d27.jpg,葡萄酒,中外名酒
TWO EIGHTS 澳大利亚进口 经典赤霞珠红葡萄酒 750ml,188,0,https://img30.360buyimg.com/n1//jfs/t1/75522/1/7264/48268/5d550aa1Ec70f7b55/f7d7ecb7161f297e.jpg,葡萄酒,中外名酒
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
郎酒 45°浓酱兼香型小郎酒 100ml,17.9,25,https://img30.360buyimg.com/n1//jfs/t1/61175/5/7251/78421/5d5501b2E6521bebc/406f21aac0b2795d.jpg,白酒黄酒,中外名酒
高了高了 江津老白干 4L,29.8,15,https://img30.360buyimg.com/n1//jfs/t1/52373/17/7631/69063/5d550484E11086d21/84c641eb9849b886.jpg,白酒黄酒,中外名酒
五粮液 1918佳酿 52%vol 500ml,69.8,7,https://img30.360buyimg.com/n1//jfs/t1/56805/15/7601/136775/5d550437Eccf742cb/7692802dc61f1d5f.jpg,白酒黄酒,中外名酒
五粮液 1918精酿白酒 52%vol 500ml,67.8,1,https://img30.360buyimg.com/n1//jfs/t1/68292/25/7212/84207/5d54f7d4E9ff3d97b/d19386330eb62acc.jpg,白酒黄酒,中外名酒
高端酒-剑南春 浓香型白酒 52度 500ml,418,1,https://img30.360buyimg.com/n1//jfs/t1/49494/31/11889/114698/5d8ae273E42dafa77/777d8938b961e6e0.jpg,白酒黄酒,中外名酒
惠宜 花雕酒 2L,9.9,6,https://img30.360buyimg.com/n1//jfs/t1/64377/40/7144/98489/5d550a61Edf62cbe1/91afa2d5295487cc.jpg,白酒黄酒,中外名酒
惠宜 北京二锅头 清香型白酒 52%vol 5L,38.8,2,https://img30.360buyimg.com/n1//jfs/t1/73893/31/7119/103324/5d54f6b5E26f5d440/20404e4c52a341aa.jpg,白酒黄酒,中外名酒
高端酒-泸州老窖 国窖1573 52%vol 500ml,1068,1,https://img30.360buyimg.com/n1//jfs/t1/77877/30/7804/97769/5d5df8f2E5c7ea968/3ca6a71108cc7651.jpg,白酒黄酒,中外名酒
茅台 王子酒（酱香型白酒） 53%vol 500ml,148,1,https://img30.360buyimg.com/n1//jfs/t1/66415/15/10007/80367/5d7a15c0Ee81c864e/d38c0f00732cd860.jpg,白酒黄酒,中外名酒
茅台迎宾酒 迎宾酒(酱香型白酒) 53%vol 500ml,109,6,https://img30.360buyimg.com/n1//jfs/t1/48455/20/10532/123907/5d7a15c0Ee4b4a5cc/a9ffa9c2ce2dbc7a.jpg,白酒黄酒,中外名酒
五粮液 豪华级浓香型白酒 500ml 52%vol,554,0,https://img30.360buyimg.com/n1//jfs/t1/45985/32/7660/94048/5d54f821Ea3cddd3e/e181afc390f3e2ab.jpg,白酒黄酒,中外名酒
高端酒-五粮液 1618浓香型白酒 52%vol 500ml 不可90天无忧退换货,1199,0,https://img30.360buyimg.com/n1//jfs/t1/75984/4/8679/313915/5d6777b0Ec8062f01/8ae9cf41bf3baf70.png,白酒黄酒,中外名酒
洋河 ( 高端酒 ) 蓝色经典梦之蓝 绵柔型白酒 500ml 52度,886,0,https://img30.360buyimg.com/n1//jfs/t1/75124/28/7980/86330/5d5df8f2Ed7cf917b/74b36045baa733e9.jpg,白酒黄酒,中外名酒
高端酒-郎酒 红花郎酱香型白酒 53%vol 500g,446.9,0,https://img30.360buyimg.com/n1//jfs/t1/41234/5/16047/137864/5d8ae272E21f4f2db/7ed369821bcc7239.jpg,白酒黄酒,中外名酒
高端酒-贵州茅台酒 酱香型白酒 43%vol 500ml,1088,0,https://img30.360buyimg.com/n1//jfs/t1/54163/12/8337/86689/5d5df8f2Ea7589de1/a74ccb8786cc5fa6.jpg,白酒黄酒,中外名酒
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
McKENDRICK'S 英国进口 调试威士忌 1000ml,58,5,https://img30.360buyimg.com/n1//jfs/t1/56582/2/10675/64600/5d7a15baEdfc7bbdc/b6e846dc145c8c36.jpg,洋酒,中外名酒
奎尔波 法国进口 朗姆酒 700ml,39,1,https://img30.360buyimg.com/n1//jfs/t1/60297/13/7187/38880/5d550170E72d23679/27c8e33c724ed068.jpg,洋酒,中外名酒
艾斯蒂奥 西班牙进口 白兰地（蒸馏酒） 350ml 40度,32,0,https://img30.360buyimg.com/n1//jfs/t1/63533/29/10593/67596/5d808d65Ebb5bf629/b8b66bcca6504638.jpg,洋酒,中外名酒
思沃克 西班牙进口 威士忌（蒸馏酒） 350ml 40度,32,0,https://img30.360buyimg.com/n1//jfs/t1/77042/6/10513/68083/5d808d66E688db3af/9a8c91cd8b31f9d6.jpg,洋酒,中外名酒
富士雪山 日本进口 清酒(发酵酒) 300ml 13%vol,38,0,https://img30.360buyimg.com/n1//jfs/t1/69242/15/7000/55751/5d5509faEea11c436/6dd4703533ee750b.jpg,洋酒,中外名酒
高端酒-轩尼诗（Hennessy） 法国进口 X.O 干邑白兰地 700ml,1638,0,https://img30.360buyimg.com/n1//jfs/t1/72331/27/7922/140909/5d5df8f7E0c53c389/b7858da3a31c2a0a.jpg,洋酒,中外名酒
马爹利 ( 高端酒 ) 法国进口 干邑白兰地 700ml 不可90天无忧退换货,1339,0,https://img30.360buyimg.com/n1//jfs/t1/80897/18/8021/79157/5d5df8f7E2e79eaca/51760083f325cff8.jpg,洋酒,中外名酒
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
半岛阳光 杨梅酒+青梅酒促销装 6%vol 330ml*2,14.5,17,https://img30.360buyimg.com/n1//jfs/t1/61152/29/10051/99257/5d7a15c1Ea9e0333f/6948b4bb942a4532.jpg,预调酒,中外名酒
Rio/锐澳 青柠味伏特加预调酒 275ml,13.5,9,https://img30.360buyimg.com/n1//jfs/t1/69266/7/7295/39699/5d54f7fbE72d717ce/b1473bb12dbe54c0.jpg,预调酒,中外名酒
Rio/锐澳 蓝玫瑰味伏特加预调酒 275ml,13.5,6,https://img30.360buyimg.com/n1//jfs/t1/65581/4/7138/35953/5d54f7c4E92293866/6e5ee8f5686938b0.jpg,预调酒,中外名酒
Rio/锐澳 水蜜桃味白兰地鸡尾酒（预调酒） 275ml,13.5,10,https://img30.360buyimg.com/n1//jfs/t1/57060/16/7811/43889/5d54f7f4E995b7f9a/c52525fb31c51aa9.jpg,预调酒,中外名酒
