商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
厄瓜多尔虾40/50 约250g,19.39,15,https://img30.360buyimg.com/n1//jfs/t1/70368/34/9962/188289/5d78979fE00221c70/cf58393de1ee876f.jpg,必买海鲜,海鲜荟萃
海天下 芝士虾滑 150g,24.8,3,https://img30.360buyimg.com/n1//jfs/t1/75879/26/12571/76012/5d9db8bbEd5ed13b7/1e94efc159e7f7c3.jpg,必买海鲜,海鲜荟萃
鲜美来 火锅墨鱼仔 200g,24.8,5,https://img30.360buyimg.com/n1//jfs/t1/56994/30/11319/142601/5d84ae0eE09c545a2/0a74e4a815b1453b.jpg,必买海鲜,海鲜荟萃
鲜美来 墨鱼滑 150g,24.8,2,https://img30.360buyimg.com/n1//jfs/t1/42429/28/14877/62323/5d7a2fd2E5bafc8d1/c1b6c62c17f212af.jpg,必买海鲜,海鲜荟萃
鲜美来 鳕鱼虾滑 150g,24.8,10,https://img30.360buyimg.com/n1//jfs/t1/55045/23/10585/68123/5d7a2fd2Ed6f91b9a/567c9971aed01d8b.jpg,必买海鲜,海鲜荟萃
鲜美来 深海鳕鱼排 206g,9.9,1,https://img30.360buyimg.com/n1//jfs/t1/58339/34/10977/102871/5d8036e3Eda78359f/de72653a20ff95fa.jpg,必买海鲜,海鲜荟萃
鲜美来 火锅八爪鱼 200g,24.8,3,https://img30.360buyimg.com/n1//jfs/t1/80261/26/10086/119205/5d7a3de1Ef101a7c0/20921cab8d4b671b.jpg,必买海鲜,海鲜荟萃
鲜美来 火锅鱿鱼须 200g,24.8,6,https://img30.360buyimg.com/n1//jfs/t1/52496/25/10510/127424/5d7a3de4Ecf659ec0/3d8f47832e99e73a.jpg,必买海鲜,海鲜荟萃
冰鲜带鱼 400g-700g,54.46,1,https://img30.360buyimg.com/n1//jfs/t1/38824/29/15485/134492/5d64d019E5b8f1122/4c71132b04f1e653.jpg,必买海鲜,海鲜荟萃
冰鲜兴城多宝鱼 约400g,49.8,5,https://img30.360buyimg.com/n1//jfs/t1/47870/12/10531/238707/5d7897a3E9cf558f4/b4f479bc6f23fd9a.jpg,必买海鲜,海鲜荟萃
鱿鱼 约500g,27.87,10,https://img30.360buyimg.com/n1//jfs/t1/52697/38/11933/66638/5d8c8858E8538dc25/0905db72f6e98133.jpg,必买海鲜,海鲜荟萃
带鱼300-500 1份,24.74,3,https://img30.360buyimg.com/n1//jfs/t1/50407/8/10584/114167/5d7a2fd3E18688c25/c9c9c1ce1815317a.jpg,必买海鲜,海鲜荟萃
獐子岛  易道味速冻生制品蒜蓉扇贝粉丝 200g,21.8,5,https://img30.360buyimg.com/n1//jfs/t1/41337/22/15048/89382/5d8036e3Ef197d193/51231b2829d2bafe.jpg,必买海鲜,海鲜荟萃
帝王海 鱿鱼滑 100g,8.8,4,https://img30.360buyimg.com/n1//jfs/t1/79661/24/11761/87081/5d916da3E089b5e80/b02862122d606bbb.jpg,必买海鲜,海鲜荟萃
帝王海 虾滑 100g,8.8,22,https://img30.360buyimg.com/n1//jfs/t1/77181/19/11666/87606/5d916da3Ecac84f22/f00f5515a297e316.jpg,必买海鲜,海鲜荟萃
鲜百汇 鱿鱼火锅涮片 200g,24.8,0,https://img30.360buyimg.com/n1//jfs/t1/41502/19/14552/94063/5d79bc98Eea8de476/6e10e51f1b553dcd.jpg,必买海鲜,海鲜荟萃
鑫宝洋 北极翅 168g,8.8,4,https://img30.360buyimg.com/n1//jfs/t1/69648/7/10063/115591/5d79bc98E2589ab12/d4efb46430404395.jpg,必买海鲜,海鲜荟萃
【新品推荐】翔泰 火锅鱼片 200g,15.8,0,https://img30.360buyimg.com/n1//jfs/t1/44870/24/13130/173080/5da06bc8Eeabb82ca/2a3bd178a602880a.jpg,必买海鲜,海鲜荟萃
南美虾 26-30 约500g,39.75,6,https://img30.360buyimg.com/n1//jfs/t1/80109/22/11581/106470/5d8e01adEf54cbe6b/581755d24fbba25e.jpg,必买海鲜,海鲜荟萃
鑫宝洋 昆布卷 240g,24.8,0,https://img30.360buyimg.com/n1//jfs/t1/66606/2/10211/110625/5d79bc98E624a38d7/b5c070ea25ef9026.jpg,必买海鲜,海鲜荟萃
鲜美来 日式鳕鱼虾滑 148g,24.8,0,https://img30.360buyimg.com/n1//jfs/t1/68112/5/9949/133614/5d78d6f6Ef93792d8/819de1ecb708bc2c.jpg,必买海鲜,海鲜荟萃
花蛤 约500g,11.45,28,https://img30.360buyimg.com/n1//jfs/t1/79162/20/9419/93583/5d70e12cE3a9b0053/7f2693b2249b21e7.jpg,必买海鲜,海鲜荟萃
清水大闸蟹C#公 约100g-125g 只,12.8,36,https://img30.360buyimg.com/n1//jfs/t1/72658/20/10543/203409/5d80f0d0Ec47244d5/3aba10cd130c21ab.jpg,必买海鲜,海鲜荟萃
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
鲜美来 国产中带鱼段 300g,12.8,86,https://img30.360buyimg.com/n1//jfs/t1/52515/31/10417/108655/5d76f8a2E42dcdea3/361ba01c44ec6734.jpg,鱼虾蟹贝,海鲜荟萃
厄瓜多尔虾50/60 约250g,21.5,69,https://img30.360buyimg.com/n1//jfs/t1/14572/40/12365/188289/5c983fe0E6e92aade/dfcd03c5ae425a1c.jpg,鱼虾蟹贝,海鲜荟萃
清水大闸蟹F 75-95g 只,9.9,304,https://img30.360buyimg.com/n1//jfs/t1/76931/16/10558/256056/5d80f0d0Ec0016fdd/c27087efe7d3717a.jpg,鱼虾蟹贝,海鲜荟萃
冰鲜海鲈鱼 1条 400g,15.8,38,https://img30.360buyimg.com/n1//jfs/t1/52652/4/10547/63059/5d7897a0E59e9061c/7edb2f3169ef9b41.jpg,鱼虾蟹贝,海鲜荟萃
帝王海 虾滑 100g,8.8,22,https://img30.360buyimg.com/n1//jfs/t1/77181/19/11666/87606/5d916da3Ecac84f22/f00f5515a297e316.jpg,鱼虾蟹贝,海鲜荟萃
渔乐厨房 越南进口冻巴沙鱼柳 200g  ,9.9,25,https://img30.360buyimg.com/n1//jfs/t1/60992/5/10701/77293/5d7f066cE2e22e394/365875eb86e66e25.jpg,鱼虾蟹贝,海鲜荟萃
金鲳鱼条 约300g,12.8,23,https://img30.360buyimg.com/n1//jfs/t1/75304/6/9384/136916/5d70bdbbEc6d58f5d/e3a83bb582fbe7e8.jpg,鱼虾蟹贝,海鲜荟萃
厄瓜多尔虾 50/60  500g,42.99,25,https://img30.360buyimg.com/n1//jfs/t1/60968/22/11531/188289/5d8e01a7Ef89a5ae9/ddd5db75d6b17d08.jpg,鱼虾蟹贝,海鲜荟萃
三都港 三去黄花鱼 350g,28.8,5,https://img30.360buyimg.com/n1//jfs/t1/73219/36/10353/70822/5d8036f6Ea32507b2/c612ad6ae0e43c49.jpg,鱼虾蟹贝,海鲜荟萃
海天下 越南进口 鲜冻黑虎虾 400g,68.8,2,https://img30.360buyimg.com/n1//jfs/t1/66197/10/10380/133680/5d8036ebE8dc65c74/5e3e51ace95a75fd.jpg,鱼虾蟹贝,海鲜荟萃
国联水产 阿根廷红虾仁 约200g,33.9,11,https://img30.360buyimg.com/n1//jfs/t1/70424/13/9540/118040/5d70e12cEed90d3bc/440b1f379b92acea.jpg,鱼虾蟹贝,海鲜荟萃
鲜美来 速冻生制水产品巴沙鱼 248g,16.8,18,https://img30.360buyimg.com/n1//jfs/t1/60153/16/9188/73127/5d70e12aEcd0506cf/1b610a526567093b.jpg,鱼虾蟹贝,海鲜荟萃
厄瓜多尔虾40/50 约250g,19.39,15,https://img30.360buyimg.com/n1//jfs/t1/70368/34/9962/188289/5d78979fE00221c70/cf58393de1ee876f.jpg,鱼虾蟹贝,海鲜荟萃
帝王海 鱿鱼滑 100g,8.8,4,https://img30.360buyimg.com/n1//jfs/t1/79661/24/11761/87081/5d916da3E089b5e80/b02862122d606bbb.jpg,鱼虾蟹贝,海鲜荟萃
八鲜桥 多春鱼 300g,19.8,1,https://img30.360buyimg.com/n1//jfs/t1/71035/4/10552/127050/5d8036faE3c108fe2/d0c92d60c46978b8.jpg,鱼虾蟹贝,海鲜荟萃
鲜美来 国产带鱼段 400g    ,9.9,1,https://img30.360buyimg.com/n1//jfs/t1/70326/39/10537/131355/5d8036f8Ea4b62c21/39c80db7dbfe655c.jpg,鱼虾蟹贝,海鲜荟萃
国联水产 酒香海鲈鱼 350g,23.8,1,https://img30.360buyimg.com/n1//jfs/t1/74629/17/10524/121460/5d8036f3Eefe65c90/be812b1b188d2ca2.jpg,鱼虾蟹贝,海鲜荟萃
国联水产 生虾仁 31-34尾/磅 200g,32.8,6,https://img30.360buyimg.com/n1//jfs/t1/51589/4/11033/80417/5d8036f3Ee242917a/2939c9660587238b.jpg,鱼虾蟹贝,海鲜荟萃
鲜美来 国产大带鱼段 420g,19.8,3,https://img30.360buyimg.com/n1//jfs/t1/75549/10/9337/111099/5d70e12dE2af46c86/8a5c1e195f765625.jpg,鱼虾蟹贝,海鲜荟萃
爱吃鱼 挪威北极鳕鱼（鳕鱼去刺颈背） 300g,49.8,5,https://img30.360buyimg.com/n1//jfs/t1/58586/18/9673/155818/5d70bdc3E42c1c091/c7ad688117b7d189.jpg,鱼虾蟹贝,海鲜荟萃
蓝雪 挪威北极鳕鱼扒（钩钓） 400g,52.8,1,https://img30.360buyimg.com/n1//jfs/t1/59937/25/10454/97572/5d8036e3E026fe110/2deca3822aa41e80.jpg,鱼虾蟹贝,海鲜荟萃
蓝雪 三文鱼扒 300g,59.8,2,https://img30.360buyimg.com/n1//jfs/t1/47309/40/10999/105141/5d8036e3Ea897610d/68586ca179b300e8.jpg,鱼虾蟹贝,海鲜荟萃
冻巴沙鱼柳 约500g,16.1,5,https://img30.360buyimg.com/n1//jfs/t1/62764/13/9173/136054/5d70bdc0E627cbba5/833423e170f636e5.jpg,鱼虾蟹贝,海鲜荟萃
冰鲜带鱼 400g-700g,54.46,1,https://img30.360buyimg.com/n1//jfs/t1/38824/29/15485/134492/5d64d019E5b8f1122/4c71132b04f1e653.jpg,鱼虾蟹贝,海鲜荟萃
冰鲜兴城多宝鱼 约400g,49.8,5,https://img30.360buyimg.com/n1//jfs/t1/47870/12/10531/238707/5d7897a3E9cf558f4/b4f479bc6f23fd9a.jpg,鱼虾蟹贝,海鲜荟萃
南美虾 26-30 约500g,39.75,6,https://img30.360buyimg.com/n1//jfs/t1/80109/22/11581/106470/5d8e01adEf54cbe6b/581755d24fbba25e.jpg,鱼虾蟹贝,海鲜荟萃
鱿鱼 约500g,27.87,10,https://img30.360buyimg.com/n1//jfs/t1/52697/38/11933/66638/5d8c8858E8538dc25/0905db72f6e98133.jpg,鱼虾蟹贝,海鲜荟萃
带鱼300-500 1份,24.74,3,https://img30.360buyimg.com/n1//jfs/t1/50407/8/10584/114167/5d7a2fd3E18688c25/c9c9c1ce1815317a.jpg,鱼虾蟹贝,海鲜荟萃
海天下 鲜贝 200g,23.8,0,https://img30.360buyimg.com/n1//jfs/t1/80718/8/11320/114800/5d8c8869E3580dfb0/67a9035ab0574044.jpg,鱼虾蟹贝,海鲜荟萃
鑫宝洋 冻马鲛鱼片 248g,32.8,0,https://img30.360buyimg.com/n1//jfs/t1/40870/32/15070/112595/5d8036f1E746c5822/a6fc080fce61507b.jpg,鱼虾蟹贝,海鲜荟萃
沃尔玛 黄花鱼条 250g,19.8,0,https://img30.360buyimg.com/n1//jfs/t1/66589/2/10099/138942/5d7a731bE2e735c2e/c70d1eb94f0f6e81.jpg,鱼虾蟹贝,海鲜荟萃
国联水产 三文鱼扒 约200g,33.9,0,https://img30.360buyimg.com/n1//jfs/t1/74980/37/10542/72022/5d8036efEf89f9200/43da1704f87e16c7.jpg,鱼虾蟹贝,海鲜荟萃
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
渔乐厨房 鳕蟹柳(速冻模拟蟹肉) 100g,14.8,21,https://img30.360buyimg.com/n1//jfs/t1/56641/36/10985/127691/5d7f066cE65b7c8cf/c2bd522b42ee0434.jpg,即煮即食,海鲜荟萃
翔泰（XIANGTAI） 二去金鲳鱼 340g,18.8,3,https://img30.360buyimg.com/n1//jfs/t1/84513/39/10820/148759/5d8036f8Ef6a37b65/22aed23d365f31b4.jpg,即煮即食,海鲜荟萃
智琪 白煮白千层毛肚 248g,22.8,2,https://img30.360buyimg.com/n1//jfs/t1/45722/36/12007/157249/5d8c8874E012b9d57/31a3bd2b82564984.jpg,即煮即食,海鲜荟萃
智琪 白煮黑千层毛肚 约248g,19.8,1,https://img30.360buyimg.com/n1//jfs/t1/70290/37/11521/166046/5d8c886cE19556e62/02d6a4b9ba801493.jpg,即煮即食,海鲜荟萃
獐子岛  易道味速冻生制品蒜蓉扇贝粉丝 200g,21.8,5,https://img30.360buyimg.com/n1//jfs/t1/41337/22/15048/89382/5d8036e3Ef197d193/51231b2829d2bafe.jpg,即煮即食,海鲜荟萃
八鲜桥 海鲜什锦 248g,25.8,0,https://img30.360buyimg.com/n1//jfs/t1/47459/16/10946/168733/5d8036fcEe7544a39/d7b22cf7c6756fc1.jpg,即煮即食,海鲜荟萃
翔泰 鲷鱼片 230g,16.8,0,https://img30.360buyimg.com/n1//jfs/t1/56243/27/10969/150935/5d8036f8E91f5250c/e57b65a2e21b3e83.jpg,即煮即食,海鲜荟萃
鑫宝洋 香辣海鲜咖（速冻调制食品） 520g,39.8,0,https://img30.360buyimg.com/n1//jfs/t1/52445/26/10927/94994/5d8036f1Eb4a3b338/b2258ae70456f0f1.jpg,即煮即食,海鲜荟萃
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
冻巴沙鱼柳 约500g,11.7,265,https://img30.360buyimg.com/n1//jfs/t1/20657/12/11823/136054/5c920d1aEe9d6a34b/398686eda4ca1c59.jpg,冻品海鲜,海鲜荟萃
南美蝦皇 厄瓜多尔进口 冷冻生南美白虾 500g,45.8,212,https://img30.360buyimg.com/n1//jfs/t1/71243/1/9466/178144/5d70e12aE40f76821/5f165188183de792.jpg,冻品海鲜,海鲜荟萃
鲜美来 虾滑 150g,19.8,55,https://img30.360buyimg.com/n1//jfs/t1/62306/12/10626/86656/5d8036e3E655e6f3d/5808036f5746c854.jpg,冻品海鲜,海鲜荟萃
蓝雪 美国进口  阿拉斯加真鳕鱼扒（钩钓） 200g,26.8,31,https://img30.360buyimg.com/n1//jfs/t1/83343/34/10542/121964/5d8036e2E93201283/b5e4a57b0e73706d.jpg,冻品海鲜,海鲜荟萃
渔乐厨房 越南进口冻巴沙鱼柳 200g  ,9.9,25,https://img30.360buyimg.com/n1//jfs/t1/60992/5/10701/77293/5d7f066cE2e22e394/365875eb86e66e25.jpg,冻品海鲜,海鲜荟萃
惠宜 越南进口  冻巴沙鱼柳 400g,23.8,22,https://img30.360buyimg.com/n1//jfs/t1/59394/10/11342/122736/5d8c8873E5cb088e7/576183382514fcea.jpg,冻品海鲜,海鲜荟萃
渔乐厨房 鳕蟹柳(速冻模拟蟹肉) 100g,14.8,21,https://img30.360buyimg.com/n1//jfs/t1/56641/36/10985/127691/5d7f066cE65b7c8cf/c2bd522b42ee0434.jpg,冻品海鲜,海鲜荟萃
翔泰（XIANGTAI） 二去金鲳鱼 340g,18.8,3,https://img30.360buyimg.com/n1//jfs/t1/84513/39/10820/148759/5d8036f8Ef6a37b65/22aed23d365f31b4.jpg,冻品海鲜,海鲜荟萃
三都港 三去黄花鱼 350g,28.8,5,https://img30.360buyimg.com/n1//jfs/t1/73219/36/10353/70822/5d8036f6Ea32507b2/c612ad6ae0e43c49.jpg,冻品海鲜,海鲜荟萃
海天下 越南进口 鲜冻黑虎虾 400g,68.8,2,https://img30.360buyimg.com/n1//jfs/t1/66197/10/10380/133680/5d8036ebE8dc65c74/5e3e51ace95a75fd.jpg,冻品海鲜,海鲜荟萃
蓝雪 挪威北极鳕鱼柳 150g,29.8,1,https://img30.360buyimg.com/n1//jfs/t1/52934/11/10846/58894/5d8036e7E74d50f79/19a50ac551407f2a.jpg,冻品海鲜,海鲜荟萃
惠宜 秋刀鱼 约400g,12.8,15,https://img30.360buyimg.com/n1//jfs/t1/84335/36/11391/86476/5d8c887cE73b1dee0/7d6a73c864ad5745.jpg,冻品海鲜,海鲜荟萃
国联水产 阿根廷红虾仁 约200g,33.9,11,https://img30.360buyimg.com/n1//jfs/t1/70424/13/9540/118040/5d70e12cEed90d3bc/440b1f379b92acea.jpg,冻品海鲜,海鲜荟萃
国联水产 笔管鱿鱼 约200g,13.8,14,https://img30.360buyimg.com/n1//jfs/t1/83822/25/10451/130786/5d8036ecE49fe91f1/28ba5878af49b15e.jpg,冻品海鲜,海鲜荟萃
渔鲜世海 去头小黄鱼 400g,9.9,12,https://img30.360buyimg.com/n1//jfs/t1/55153/8/10940/132578/5d8036e3E8182fd61/5fc4524a0a1c6c5f.jpg,冻品海鲜,海鲜荟萃
鲜美来 巴沙鱼片 200g,15.8,14,https://img30.360buyimg.com/n1//jfs/t1/58323/34/10587/107725/5d7a3de2Efc176383/4433ae5bee1c995c.jpg,冻品海鲜,海鲜荟萃
鲜美来 速冻生制水产品巴沙鱼 248g,16.8,18,https://img30.360buyimg.com/n1//jfs/t1/60153/16/9188/73127/5d70e12aEcd0506cf/1b610a526567093b.jpg,冻品海鲜,海鲜荟萃
海天下 芝士虾滑 150g,24.8,3,https://img30.360buyimg.com/n1//jfs/t1/75879/26/12571/76012/5d9db8bbEd5ed13b7/1e94efc159e7f7c3.jpg,冻品海鲜,海鲜荟萃
鲜美来 火锅墨鱼仔 200g,24.8,5,https://img30.360buyimg.com/n1//jfs/t1/56994/30/11319/142601/5d84ae0eE09c545a2/0a74e4a815b1453b.jpg,冻品海鲜,海鲜荟萃
八鲜桥 多春鱼 300g,19.8,1,https://img30.360buyimg.com/n1//jfs/t1/71035/4/10552/127050/5d8036faE3c108fe2/d0c92d60c46978b8.jpg,冻品海鲜,海鲜荟萃
鲜美来 国产带鱼段 400g    ,9.9,1,https://img30.360buyimg.com/n1//jfs/t1/70326/39/10537/131355/5d8036f8Ea4b62c21/39c80db7dbfe655c.jpg,冻品海鲜,海鲜荟萃
国联水产 生虾仁 31-34尾/磅 200g,32.8,6,https://img30.360buyimg.com/n1//jfs/t1/51589/4/11033/80417/5d8036f3Ee242917a/2939c9660587238b.jpg,冻品海鲜,海鲜荟萃
鲜美来 国产大带鱼段 420g,19.8,3,https://img30.360buyimg.com/n1//jfs/t1/75549/10/9337/111099/5d70e12dE2af46c86/8a5c1e195f765625.jpg,冻品海鲜,海鲜荟萃
爱吃鱼 挪威北极鳕鱼（鳕鱼去刺颈背） 300g,49.8,5,https://img30.360buyimg.com/n1//jfs/t1/58586/18/9673/155818/5d70bdc3E42c1c091/c7ad688117b7d189.jpg,冻品海鲜,海鲜荟萃
八鲜桥 牛蛙切块 300g,25.8,2,https://img30.360buyimg.com/n1//jfs/t1/50288/36/10972/123954/5d8036faE46734db4/addb2f1307bb0ceb.jpg,冻品海鲜,海鲜荟萃
蓝雪 三文鱼柳 150g,49.8,1,https://img30.360buyimg.com/n1//jfs/t1/45874/5/11071/75976/5d8036e9Ecca5a4dd/7a4443c78494204f.jpg,冻品海鲜,海鲜荟萃
鲜美来 墨鱼滑 150g,24.8,2,https://img30.360buyimg.com/n1//jfs/t1/42429/28/14877/62323/5d7a2fd2E5bafc8d1/c1b6c62c17f212af.jpg,冻品海鲜,海鲜荟萃
鲜美来 鳕鱼虾滑 150g,24.8,10,https://img30.360buyimg.com/n1//jfs/t1/55045/23/10585/68123/5d7a2fd2Ed6f91b9a/567c9971aed01d8b.jpg,冻品海鲜,海鲜荟萃
鲜美来 深海鳕鱼排 206g,9.9,1,https://img30.360buyimg.com/n1//jfs/t1/58339/34/10977/102871/5d8036e3Eda78359f/de72653a20ff95fa.jpg,冻品海鲜,海鲜荟萃
蓝雪 挪威北极鳕鱼扒（钩钓） 400g,52.8,1,https://img30.360buyimg.com/n1//jfs/t1/59937/25/10454/97572/5d8036e3E026fe110/2deca3822aa41e80.jpg,冻品海鲜,海鲜荟萃
鲜美来 火锅八爪鱼 200g,24.8,3,https://img30.360buyimg.com/n1//jfs/t1/80261/26/10086/119205/5d7a3de1Ef101a7c0/20921cab8d4b671b.jpg,冻品海鲜,海鲜荟萃
鲜美来 火锅鱿鱼须 200g,24.8,6,https://img30.360buyimg.com/n1//jfs/t1/52496/25/10510/127424/5d7a3de4Ecf659ec0/3d8f47832e99e73a.jpg,冻品海鲜,海鲜荟萃
蓝雪 三文鱼扒 300g,59.8,2,https://img30.360buyimg.com/n1//jfs/t1/47309/40/10999/105141/5d8036e3Ea897610d/68586ca179b300e8.jpg,冻品海鲜,海鲜荟萃
冻巴沙鱼柳 约500g,16.1,5,https://img30.360buyimg.com/n1//jfs/t1/62764/13/9173/136054/5d70bdc0E627cbba5/833423e170f636e5.jpg,冻品海鲜,海鲜荟萃
獐子岛  易道味速冻生制品蒜蓉扇贝粉丝 200g,21.8,5,https://img30.360buyimg.com/n1//jfs/t1/41337/22/15048/89382/5d8036e3Ef197d193/51231b2829d2bafe.jpg,冻品海鲜,海鲜荟萃
帝王海 鱿鱼滑 100g,8.8,4,https://img30.360buyimg.com/n1//jfs/t1/79661/24/11761/87081/5d916da3E089b5e80/b02862122d606bbb.jpg,冻品海鲜,海鲜荟萃
帝王海 虾滑 100g,8.8,22,https://img30.360buyimg.com/n1//jfs/t1/77181/19/11666/87606/5d916da3Ecac84f22/f00f5515a297e316.jpg,冻品海鲜,海鲜荟萃
鲜百汇 鱿鱼火锅涮片 200g,24.8,0,https://img30.360buyimg.com/n1//jfs/t1/41502/19/14552/94063/5d79bc98Eea8de476/6e10e51f1b553dcd.jpg,冻品海鲜,海鲜荟萃
鑫宝洋 北极翅 168g,8.8,4,https://img30.360buyimg.com/n1//jfs/t1/69648/7/10063/115591/5d79bc98E2589ab12/d4efb46430404395.jpg,冻品海鲜,海鲜荟萃
【新品推荐】翔泰 火锅鱼片 200g,15.8,0,https://img30.360buyimg.com/n1//jfs/t1/44870/24/13130/173080/5da06bc8Eeabb82ca/2a3bd178a602880a.jpg,冻品海鲜,海鲜荟萃
鲜美来 国产中带鱼段 300g,12.8,86,https://img30.360buyimg.com/n1//jfs/t1/52515/31/10417/108655/5d76f8a2E42dcdea3/361ba01c44ec6734.jpg,冻品海鲜,海鲜荟萃
鱿鱼须 约500g,27.87,2,https://img30.360buyimg.com/n1//jfs/t1/81056/30/11554/144098/5d8e01c7Eb7297ec0/321c7f35c79d32b8.jpg,冻品海鲜,海鲜荟萃
鑫宝洋 昆布卷 240g,24.8,0,https://img30.360buyimg.com/n1//jfs/t1/66606/2/10211/110625/5d79bc98E624a38d7/b5c070ea25ef9026.jpg,冻品海鲜,海鲜荟萃
鲜美来 日式鳕鱼虾滑 148g,24.8,0,https://img30.360buyimg.com/n1//jfs/t1/68112/5/9949/133614/5d78d6f6Ef93792d8/819de1ecb708bc2c.jpg,冻品海鲜,海鲜荟萃
八鲜桥 海鲜什锦 248g,25.8,0,https://img30.360buyimg.com/n1//jfs/t1/47459/16/10946/168733/5d8036fcEe7544a39/d7b22cf7c6756fc1.jpg,冻品海鲜,海鲜荟萃
国联水产 酒香海鲈鱼 350g,23.8,1,https://img30.360buyimg.com/n1//jfs/t1/74629/17/10524/121460/5d8036f3Eefe65c90/be812b1b188d2ca2.jpg,冻品海鲜,海鲜荟萃
翔泰 鲷鱼片 230g,16.8,0,https://img30.360buyimg.com/n1//jfs/t1/56243/27/10969/150935/5d8036f8E91f5250c/e57b65a2e21b3e83.jpg,冻品海鲜,海鲜荟萃
鑫宝洋 冻马鲛鱼片 248g,32.8,0,https://img30.360buyimg.com/n1//jfs/t1/40870/32/15070/112595/5d8036f1E746c5822/a6fc080fce61507b.jpg,冻品海鲜,海鲜荟萃
鑫宝洋 日式风味关东煮（速冻调制食品） 320g（关东煮290g+关东煮调味汁30g）,25.8,0,https://img30.360buyimg.com/n1//jfs/t1/81554/19/10613/123678/5d8036f1E908eef0e/54913006d5fabbd9.jpg,冻品海鲜,海鲜荟萃
鑫宝洋 香辣海鲜咖（速冻调制食品） 520g,39.8,0,https://img30.360buyimg.com/n1//jfs/t1/52445/26/10927/94994/5d8036f1Eb4a3b338/b2258ae70456f0f1.jpg,冻品海鲜,海鲜荟萃
国联水产 三文鱼扒 约200g,33.9,0,https://img30.360buyimg.com/n1//jfs/t1/74980/37/10542/72022/5d8036efEf89f9200/43da1704f87e16c7.jpg,冻品海鲜,海鲜荟萃
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
阳澄湖大闸蟹 298型提货券 6只装（雄蟹3.5两 雌蟹2.5两）,298,2,https://img30.360buyimg.com/n1//jfs/t1/42925/4/14992/189201/5d7b1728Eda52d635/2ad74725d0bf24a3.jpg,礼盒礼券,海鲜荟萃
军山湖大闸蟹 888型（母蟹3.0两 4只+公蟹4.5两 5只）,888,0,https://img30.360buyimg.com/n1//jfs/t1/70349/5/10088/112449/5d7b196aE6336a367/cfe560be080cbee7.jpg,礼盒礼券,海鲜荟萃
阳澄湖大闸蟹至尊蟹礼 999型提货卡 10只（雄蟹4.0两 雌蟹3.0两）,999,0,https://img30.360buyimg.com/n1//jfs/t1/50794/25/10708/121923/5d7b1963E5bc55770/46c56a3c4cf75bef.jpg,礼盒礼券,海鲜荟萃
